Key,Param,Image,Obs,Genus,Include,ImageDetail,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay1.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,body,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay10.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,lateral field,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay11.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay12.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,head,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay13.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,head,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay14.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,lateral field,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay15.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay16.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,head,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay17.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay18.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,phasmid,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay19.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,head,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay2.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,head,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay20.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,median bulb,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay21.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,spicules,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay22.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,median bulb,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay23.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay3.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,anterior,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay4.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay5.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,body,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay6.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,head,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay7.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay8.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,anterior,
18,accordioncollapse-1-018,https://nematode.unl.edu/memay9.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti1.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,body,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti10.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,lateral field,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti11.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,median bulb,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti12.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,body,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti13.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,head,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti14.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti15.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,lateral field,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti16.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti17.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,head,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti18.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti19.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,head,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti2.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,head,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti20.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,anterior,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti21.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti22.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,head,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti23.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,esophagus,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti24.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti3.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti4.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,head,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti5.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti6.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,neck,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti7.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,body,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti8.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,head,
18,accordioncollapse-1-018,https://nematode.unl.edu/meparti9.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/mhaplan1.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,body,
18,accordioncollapse-1-018,https://nematode.unl.edu/mhaplan10.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,head,
18,accordioncollapse-1-018,https://nematode.unl.edu/mhaplan11.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/mhaplan2.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,head,
18,accordioncollapse-1-018,https://nematode.unl.edu/mhaplan3.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/mhaplan4.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,lateral field,
18,accordioncollapse-1-018,https://nematode.unl.edu/mhaplan5.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,head,
18,accordioncollapse-1-018,https://nematode.unl.edu/mhaplan6.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
18,accordioncollapse-1-018,https://nematode.unl.edu/mhaplan7.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,body,
18,accordioncollapse-1-018,https://nematode.unl.edu/mhaplan8.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,head,
18,accordioncollapse-1-018,https://nematode.unl.edu/mhaplan9.jpg,Females with irregular body annules around the perineum (perineal pattern); excretory pore at level with a stylet or close behind it; lip region with two lateral lips wider than four sublateral lips; second-stage juvenile stylet <20 um; weakly developed labial framework; usually induces marked galling of host roots,Meloidogyne,Yes,tail,
22,accordioncollapse-1-022,https://nematode.unl.edu/havenut1.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,body,
22,accordioncollapse-1-022,https://nematode.unl.edu/havenut2.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,head,
22,accordioncollapse-1-022,https://nematode.unl.edu/havenut3.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,esophageal gland,
22,accordioncollapse-1-022,https://nematode.unl.edu/havenut4.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,genital primordia,
22,accordioncollapse-1-022,https://nematode.unl.edu/havenut5.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,tail,
22,accordioncollapse-1-022,https://nematode.unl.edu/hegly1.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,cyst,
22,accordioncollapse-1-022,https://nematode.unl.edu/hegly5.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,cyst,
22,accordioncollapse-1-022,https://nematode.unl.edu/hegly6.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,cyst,
22,accordioncollapse-1-022,https://nematode.unl.edu/hegly7.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,cyst,
22,accordioncollapse-1-022,https://nematode.unl.edu/hegly8.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,cyst,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav1.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,cyst,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav10.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,lateral field,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav11.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,lateral field,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav12.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,head,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav13.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,tail,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav14.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,lateral field,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav15.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,tail,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav16.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,head,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav17.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,tail,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav18.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,head,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav19.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,tail,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav2.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,cyst,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav20.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,head,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav21.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,tail,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav22.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,head,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav23.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,lateral field,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav24.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,lateral field,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav25.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,tail,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav3.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,vulva,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav4.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,head,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav5.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,tail,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav6.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,tail,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav7.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,head,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav8.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,tail,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetav9.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,head,
22,accordioncollapse-1-022,https://nematode.unl.edu/hetedel1.jpg,"Cysts are generally lemon-shaped, rarely spherical and then with button like protrusions; vulva on a terminal cone, with fenestration (circumfenestrate, bifenestrate, or ambifenestrate); bullae present or absent; stylet <30  μ.m",Heterodera,Yes,body,
